Smokes,Dx:HPV,IUD,Hinselmann,STDs:molluscum contagiosum,STDs: Time since first diagnosis,STDs:pelvic inflammatory disease,STDs:genital herpes,Hormonal Contraceptives (years),STDs: Number of diagnosis,Schiller,Smokes (packs/year),STDs:syphilis,STDs:vulvo-perineal condylomatosis,Num of pregnancies,IUD (years),Dx:CIN,Dx,STDs:Hepatitis B,First sexual intercourse,STDs:vaginal condylomatosis,Age,STDs:cervical condylomatosis,Smokes (years),STDs:HIV,Number of sexual partners,STDs:HPV,Hormonal Contraceptives,STDs (number),Citology,STDs,Biopsy,STDs:AIDS,STDs:condylomatosis,STDs: Time since last diagnosis,Method
0.136010459275427,2.71298239319292,0.012158597099402297,0.01707910205229002,0.0,0.022259211759516815,0.0,0.0,0.478745857161718,0.01586534116657648,0.010511677945236886,0.040883709407618304,0.006523683251083519,0.013890787157290242,0.4691207211236801,0.690065478131506,0.012080671553246537,1.9524174534647964,0.0,0.06813856505463481,0.0,0.5770316045991071,0.0,0.6135100372955106,0.0028293330557333796,0.03569328119899633,0.0,0.17342910632712435,0.0032568676180042668,0.02957706595454486,0.004852244853413741,0.01033027857764537,0.0,0.011890171389260767,0.18043501388458774,Surrogates
0.00042379866462634194,0.007709234644270545,9.166770183969984e-05,1.128751600078704e-06,5.4857746009798336e-06,8.326627726268107e-06,0.0,1.5814462152457669e-06,0.0007211195213428812,2.9559280953571815e-05,5.169718296170789e-05,0.0001690343828313704,5.737429019395067e-06,1.1786100240578156e-05,9.416000920573788e-05,0.0011474033026352341,6.4239000931876905e-06,0.003738312467889945,4.422104381852318e-06,0.000390750938619544,1.2751946535646644e-06,0.0008494401375305797,0.0,0.00023617616981160173,8.411770077532898e-06,8.010757699035774e-05,7.414869245733041e-06,0.0007339237879530515,4.046567484324306e-05,4.403921902228636e-05,3.4261198772709504e-05,8.210064308177727e-05,0.0,1.80632884831768e-06,1.510794263926111e-05,KSHAP
0.01244469044905059,0.24278414726964304,0.006237483769550149,0.00020427464210716353,0.0,0.0008205630530805833,0.0,0.0,0.025402892202074673,0.001738917955490143,0.0010682363175964476,0.00552005700222962,2.898065530730708e-05,0.0006510480464493448,0.0061956194289331445,0.045188170405941974,0.0005006058599290208,0.14200950276926838,0.0,0.01581428407473455,0.0,0.02772988905305886,0.0,0.008372307533527435,0.0001622224579471419,0.00605498383186619,0.0,0.026056632251017536,0.0023737361089773714,0.0011418939250049896,0.001889048183495856,0.0013815875138577442,0.0,0.00028849253871948395,0.0008864614358374937,TSHAP
0.011797404671477541,0.23513397659215812,0.006629020023395936,0.00030623543441162595,0.0,0.0008427909989827849,0.0,0.0,0.024214536044795662,0.0024148953864718235,0.001170135244920561,0.004084265222747484,6.0160693450402894e-05,0.0008018851746649583,0.0059997255352712536,0.044958502889307195,0.0009734483442959799,0.1461936373122954,0.0,0.01604413808932495,3.0423562373056087e-07,0.026760767974824056,0.0,0.006735930294862406,0.00029248296392654757,0.005877627070190146,3.321892319806903e-05,0.028290269338960103,0.003281150574507009,0.0012912032702105843,0.002672415741920419,0.0017753495504370903,0.0,0.00034127864148207116,0.0009020973922595336,SSHAP
0.08503372823901774,0.0,0.08948804890871932,0.0,0.0,0.0,0.0,0.0,0.15161818343080272,0.0,0.0,0.11192420440932613,0.0,0.0,0.08294759565189976,0.0,0.0,0.0,0.0,0.07410113442039348,0.0,0.0859108054691774,0.0,0.08181210542312749,0.0,0.08038393021358273,0.0,0.1649699616604346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LIME
0.012458814703002292,0.21009063439235354,0.010691717601165242,0.0005995273574666623,7.608746546799741e-07,0.0008247109775272145,0.0,0.0,0.03778356003452963,0.003213927968416328,0.0022848057996603484,0.007056850770986294,0.00011927959887328846,0.0015002885776405485,0.007766481983991966,0.06833532350360005,0.001425743748733196,0.15299734161868037,0.0,0.03731633778348499,2.90700319651917e-07,0.06491857473967541,0.0,0.00812859183162495,0.0004363508305477946,0.009801337057095178,0.000132388357930305,0.019377293682171084,0.005632679535013797,0.0033118005441055433,0.005061860735458043,0.0021639858574734657,0.0,0.0007112197616101731,0.0014194509824197485,TI
0.058035714285714295,0.836011904761905,0.02589285714285711,0.023214285714285694,0.02767857142857139,0.05297619047619041,0.0226190476190476,0.026190476190476156,0.07708333333333339,0.049999999999999926,0.02380952380952379,0.0568452380952381,0.02172619047619045,0.02351190476190475,0.05654761904761903,0.06964285714285713,0.06011904761904766,0.31220238095238095,0.025892857142857113,0.06904761904761907,0.022023809523809505,0.07023809523809528,0.0,0.06279761904761905,0.02232142857142855,0.06488095238095244,0.026785714285714253,0.0556547619047619,0.07261904761904765,0.02291666666666664,0.035416666666666624,0.027380952380952353,0.0,0.021130952380952365,0.048511904761904666,DICE
