Age,Number of sexual partners,First sexual intercourse,Num of pregnancies,Smokes,Smokes (years),Smokes (packs/year),Hormonal Contraceptives,Hormonal Contraceptives (years),IUD,IUD (years),STDs,STDs (number),STDs:condylomatosis,STDs:cervical condylomatosis,STDs:vaginal condylomatosis,STDs:vulvo-perineal condylomatosis,STDs:syphilis,STDs:pelvic inflammatory disease,STDs:genital herpes,STDs:molluscum contagiosum,STDs:AIDS,STDs:HIV,STDs:Hepatitis B,STDs:HPV,STDs: Number of diagnosis,STDs: Time since first diagnosis,STDs: Time since last diagnosis,Dx:CIN,Dx:HPV,Dx,Hinselmann,Schiller,Citology,Biopsy
0.010596706582800835,-0.0011766269690269837,0.01526531738225458,0.004362738081981661,0.0065085714450106025,-0.00010531746673223097,-0.001352460141388292,0.035190316248117595,-0.003668016011251893,0.006234047460893634,0.05074007775001519,0.0010223809615126811,0.0010392857310944238,0.0005355952530226205,0.0,0.0,0.0001776190524105914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006789285856939386,0.000381190488114953,0.0005989285922260024,0.0,0.2065522183833673,0.16906023398829348,6.500000221421942e-05,-0.006733730434098107,-0.0002300000033574179,-0.015943015731390914
0.05098746026691515,0.024474483916637837,0.009358412559085991,0.01855976178238052,0.005483888833259698,-0.0024811902386136352,-0.0016176586726214736,-0.006454562987782992,0.07373150775558315,0.008712380960641895,-0.015496666251274292,0.0006007142801536247,0.0005533333367202431,0.000525714278628584,0.0,0.0,0.0003150000050663948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004766666662180796,0.0005083333310903982,0.00037071429658681155,0.0,0.3661647162952795,-0.05462083179998444,0.00025499999988824127,0.0034240081706957428,0.0008626190369250253,-0.0048938095952325966
-0.005727857142919675,-0.004591666613705457,-0.02421428570349235,-0.00020428564079338684,0.002679285705962684,-0.009300475911004469,-0.008925476011936552,-0.020502856653474736,0.000609047512698453,0.0025099999271333217,-0.05899452254205244,3.333333414047956e-05,-3.333333297632635e-05,2.5000000605359673e-05,0.0,0.0,8.33333353511989e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0000001210719346e-05,-0.00030666663544252513,-0.0005749999597901478,0.0,-0.24737832878076005,-0.14427190166752552,2.3283064365386963e-12,-0.000257618986943271,-0.0009499999514082447,0.00011928573832847177
-0.03474690522312812,-0.002831984164076857,-0.03167230148806993,-0.007740396894805599,0.0020267856967984697,-0.0061446426648399215,-0.004058452285244129,0.0242376188129856,-0.05442646813833562,0.004234484153439553,-0.04159952306887135,6.333333440124988e-05,4.666666791308671e-05,0.0,0.0,0.0,8.666666864883155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333414047956e-05,-0.0002455555443884805,-0.0003158333167084493,0.0,-0.22338575068524733,-0.1202953953018914,6.000000139465556e-05,-0.0042425397544866425,-0.002665674617455807,-0.006617460331472103
0.01788948434521444,0.002246746036980767,0.017470158574869856,0.008088571546068124,0.006166468225128483,-0.003695793506631162,-0.0026004762125376147,-0.009411547469990183,0.02067357125764829,0.0027915475502959452,-0.023462022870371583,0.0005840476290904917,0.0007716666779015213,0.0004510714292700868,0.0,0.0,0.00032761905284132807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005010714341187849,0.0004133333481149748,0.0006358333473326639,0.0,0.2762786066848275,0.16012075039150658,6.166666949866339e-05,0.000936190490028821,0.0012714283424429596,0.001289999966393225
-0.006647618916758802,-0.0013038095436058938,-0.0173629761893244,-0.010789523751882371,-0.060658451799099566,0.009905237813072745,0.004390833144425415,-0.020561071067495506,-0.030932499585469488,0.0012335714339860714,-0.049753689345379826,1.1666669161058963e-05,2.166666614357382e-05,2.166666672565043e-05,0.0,0.0,8.33333353511989e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011666666890960187,-0.00021476188878295942,-0.000308571393834427,0.0,-0.22913809269899502,-0.09810380792623619,8.333333302289248e-05,4.964289211784489e-05,-0.0005545237960177474,0.0002867857254750561
-0.041819523873273284,-0.0014216666572610848,0.0011833333325921558,-0.007844523825042415,0.002569999975967221,-0.010169761626748368,-0.00682166658109054,-0.0228649994902662,-0.007143095224455465,0.0008066666399827227,-0.05757642715645488,3.333333414047956e-05,2.5000000605359673e-05,8.33333353511989e-06,0.0,0.0,1.666666707023978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333414047956e-05,-0.00029666664719115945,-0.00039833330956753346,0.0,-0.23698523428989574,-0.1285245214527822,5.833333358168602e-05,-0.0008590475574601442,-0.002351666611793917,0.00014214286755304784
0.040006071653624534,-0.00636214270720302,-0.008169404626241885,0.007325952211685944,0.006760714157135226,0.021484879704075865,0.027286189552978613,-0.005850475983461365,0.0311819047719473,0.011125118906784337,0.043160951180761915,0.0008168650779043674,0.0007489682514824381,0.00048273810287355443,0.0,0.0,0.0001683333417167887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007521428649488371,0.00039976191124878823,0.00047273813455831257,0.0,0.33520785202288605,-0.05309964081199723,0.00014071428508032112,0.0032222618226660418,0.0012067857410875149,0.0013307142796111294
-0.04357821401834371,-0.0022526190099597444,0.010543809636001242,-8.57139501022175e-06,0.006332499990967335,-0.0005924999857961666,0.00112880950779072,0.03665511775630875,0.003969880754011683,0.006134999851346947,0.06358107008534716,0.0010950000176671892,0.0010166666813893244,0.0005016666755545884,0.0,0.0,0.0001933333370834589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004866666701855138,0.00038500000722706317,0.0006449999945471063,0.0,0.22188451933936448,0.17139309210906503,9.166667092358694e-05,-0.00033261900185607376,-0.0003550000092945993,0.0008807143135345541
-0.05653738101653289,-0.0024902380543062462,-0.027038095312891527,-0.0022369047920801676,0.0025849999717320314,-0.007410952177306172,-0.008192380774125922,-0.02089285666908836,0.0030078570981277152,0.004775000033550896,-0.04171999933518236,2.166666730772704e-05,5.166666815057397e-05,0.0,0.0,0.0,1.666666707023978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5000000605359673e-05,-0.00030833330994937567,-0.0005116666317917407,0.0,-0.24272309093066724,-0.11970428397820797,6.666666828095912e-05,-0.00027285712712910026,-0.000784999972966034,7.452383171766996e-05
