Number of sexual partners,Hormonal Contraceptives (years),Hormonal Contraceptives,Num of pregnancies,STDs:HIV,STDs:Hepatitis B,Citology,Smokes,STDs:vaginal condylomatosis,Dx:HPV,STDs,STDs:condylomatosis,STDs:cervical condylomatosis,STDs: Time since last diagnosis,Age,STDs (number),STDs: Time since first diagnosis,Smokes (packs/year),STDs:syphilis,IUD (years),Dx:CIN,Dx,Schiller,IUD,STDs:genital herpes,First sexual intercourse,STDs:pelvic inflammatory disease,STDs: Number of diagnosis,Biopsy,STDs:vulvo-perineal condylomatosis,STDs:molluscum contagiosum,Hinselmann,Smokes (years),STDs:HPV,STDs:AIDS,Method
0.027750390950324087,0.41839709210836096,0.19280909211730932,0.5092768820047174,0.006710008162873419,0.0,0.020115008200276906,0.2614285270447927,0.0,2.7113254391473127,0.007827753740442686,0.007810904538529927,0.0,0.10709225242559976,0.7588490990101202,0.027965634718042667,0.024491746286536557,7.133200832309769e-05,0.005769534916505676,0.69195636730071,0.012445491572113962,1.917711333995665,0.0033344441432493818,0.01672962935052034,0.0,0.08066666509254794,0.0,0.018034537958872048,0.014191558708481862,0.004203601028866067,0.0,0.021472248619443347,0.522204151703591,0.0,0.0,Surrogates
0.00670217519004692,0.022344146332320892,0.026816798996731967,0.00668001293561641,0.0002316677481452191,0.00015106406100785495,0.001086882985298173,0.009872723710429656,0.00017416903709881732,0.22799042599610558,0.0031107418137780816,0.00044303535651396016,0.0,0.0007989853026673094,0.028094374461101544,0.002337080474401054,0.0008118844868415702,0.004792032948804851,0.0002572180528089503,0.05433258363996089,0.0009877942534623533,0.1371757722674603,0.0013885375135062581,0.007732154884106569,0.00012966533063296713,0.021387728140490676,0.00013584747258218018,0.002173516640264784,0.0008095871937846791,0.0007567329807594474,0.00015637242951393256,0.0006524043479151444,0.005281548890424713,0.00017505482925270078,0.0,KSHAP
0.007266132453350634,0.02340138146834187,0.02439839189285321,0.006831435903740821,7.081258664630327e-05,0.0,0.0011214569014431877,0.01013822560114985,0.0,0.23608434588491584,0.002209097976716575,0.00041652464663143073,0.0,0.0008127913254911402,0.029693960587682942,0.0017633046307511586,0.0009474372351165596,0.006649563258844819,4.2994497074947245e-05,0.05460416936714404,0.0005988899461118265,0.13311930945191466,0.0014394737641615796,0.007229381807309426,0.0,0.020999866907728777,0.0,0.0016453245210131433,0.0007878517222703575,0.0006563705867016064,0.0,0.0005916567846184405,0.006868125970515713,0.0,0.0,TSHAP
0.006961215465008987,0.022381285785627793,0.026879671993098514,0.006738757308494172,0.00014527821152700442,0.0,0.0012039952413404427,0.009667354773865024,0.0,0.22799464997267244,0.003177557382830167,0.0004976372905464741,0.0,0.0008827699504662506,0.02825140055867715,0.0025341080586626283,0.0009564131189563504,0.0049636364061136536,0.000121139430027998,0.054338340518654236,0.000983912306608129,0.13735875268180842,0.0015895444523722113,0.0078124650179919345,0.0,0.02136530128939982,2.4002570900348614e-06,0.0021760155743354424,0.0009897522398013027,0.0007669020319980373,0.0,0.0007182002340252026,0.005505855999219219,1.8495285528571024e-05,0.0,SSHAP
0.006638322444184053,0.015181286023489091,0.04595202232096616,0.0070928500260707406,0.01371024837491138,0.028813264208793037,0.006688208918280331,0.07770824154778458,0.01988508602873475,0.5031628836891536,0.04830867469239016,0.01862626986862972,0.0,0.010025497453860584,0.028331327022465182,0.05503295751534008,0.00700724116432463,0.02387132694386748,0.010228889751832618,0.13313218809843255,0.03315135663969983,0.2893586715887922,0.006216017576835661,0.04905531228978536,0.02913536590637951,0.021287155279792372,0.03296151533945576,0.030979455263435506,0.01686280938814541,0.010813532440379576,0.03016742604848573,0.007806121828715561,0.018143623964619326,0.028791917784574936,0.0,LIME
0.009140244867710975,0.03247102617287835,0.012948863971410181,0.008784091608165307,0.00012081280134967392,0.0,0.003349562408839208,0.012953264557432578,0.0,0.19923249881623195,0.0047627389582740555,0.0012674518265568316,0.0,0.0008396277584002912,0.0716174665266442,0.0065807371804319885,0.0011086295399251134,0.010242176610036804,3.9410146625008376e-05,0.09036834630968774,0.0011027697779306196,0.15177929808378593,0.0046516154193683365,0.008287348000805935,0.0,0.0439333608319935,2.239725260368062e-05,0.0030491048165774085,0.002080117656702731,0.0005005274167116445,1.2718762718762751e-06,0.0006917788941806726,0.006188964358132881,0.00011487167052334464,0.0,TI
0.05863095238095239,0.08125,0.0375,0.06398809523809523,0.02589285714285714,0.02589285714285714,0.02708333333333333,0.05416666666666666,0.02619047619047619,0.85625,0.049107142857142856,0.027976190476190477,0.0,0.052976190476190475,0.08125,0.050595238095238096,0.04940476190476191,0.06071428571428571,0.02113095238095238,0.08065476190476191,0.05089285714285715,0.29285714285714287,0.025297619047619048,0.02976190476190476,0.02708333333333333,0.08095238095238096,0.020535714285714286,0.04791666666666667,0.02410714285714286,0.023214285714285715,0.03035714285714286,0.02589285714285714,0.05952380952380952,0.025595238095238098,0.0,DICE
